Jerky_ID,Time,Temp,Humidity,Weight
"15,1",252.86555555555555,20.8,36.7,0.6586102719033232
"15,1",253.86555555555555,20.9,36.4,0.6570996978851964
"15,1",254.86555555555555,20.9,36.4,0.6570996978851964
"15,1",255.86555555555555,21.3,35.6,0.6555891238670695
"15,1",256.86555555555555,21.3,35.7,0.6555891238670695
"15,1",257.8666666666667,20.7,36.5,0.6540785498489426
"15,1",258.86555555555555,20.8,36.1,0.6540785498489426
"15,1",259.86555555555555,20.6,36.5,0.6525679758308157
"15,1",260.86555555555555,20.5,36.4,0.6525679758308157
"15,1",261.86555555555555,20.6,35.9,0.6510574018126888
"15,1",262.86555555555555,20.3,36.4,0.6510574018126888
"15,1",263.86555555555555,20.2,36.4,0.649546827794562
"15,1",264.86555555555555,20.2,36.2,0.649546827794562
"15,1",265.86555555555555,20.4,35.5,0.648036253776435
"15,1",266.86555555555555,20.4,35.5,0.648036253776435
"15,1",267.86555555555555,20.3,35.4,0.648036253776435
"15,1",268.86555555555555,20.0,35.7,0.6465256797583081
"15,1",269.86555555555555,20.3,35.0,0.6465256797583081
"15,1",270.86555555555555,19.8,35.7,0.6450151057401813
"15,1",271.86555555555555,19.7,35.7,0.6450151057401813
"15,1",272.86555555555555,19.8,35.5,0.6435045317220544
"15,1",273.86555555555555,20.1,34.9,0.6435045317220544
"15,1",274.86555555555555,19.8,35.4,0.6419939577039275
"15,1",275.86555555555555,19.8,35.6,0.6419939577039275
"15,1",276.86555555555555,19.7,35.8,0.6404833836858006
"15,1",277.86555555555555,19.7,35.9,0.6404833836858006
"15,1",278.86555555555555,19.7,35.9,0.6404833836858006
"15,1",279.86555555555555,19.7,36.0,0.6389728096676737
"15,1",280.86555555555555,19.6,36.0,0.6389728096676737
"15,1",281.86555555555555,19.5,36.0,0.6374622356495468
"15,1",282.86555555555555,19.5,35.9,0.6374622356495468
"15,1",283.86555555555555,19.5,36.0,0.6374622356495468
"15,1",284.86555555555555,19.9,34.9,0.6359516616314199
"15,1",285.86555555555555,19.4,36.0,0.6359516616314199
"15,1",286.86555555555555,19.4,36.0,0.6344410876132931
"15,1",287.86555555555555,19.3,36.1,0.6344410876132931
"15,1",288.86555555555555,19.4,35.9,0.6329305135951662
"15,1",289.86555555555555,19.5,35.8,0.6329305135951662
"15,1",290.86555555555555,20.1,34.4,0.6329305135951662
"15,1",291.86555555555555,19.6,35.6,0.6314199395770392
"15,1",292.86555555555555,19.8,35.4,0.6314199395770392
"15,1",293.86555555555555,20.4,34.2,0.6314199395770392
"15,1",294.86555555555555,20.6,33.9,0.6299093655589124
"15,1",295.86555555555555,20.3,34.4,0.6299093655589124
"15,1",296.86555555555555,20.5,34.2,0.6299093655589124
"15,1",297.86555555555555,19.9,35.5,0.6283987915407855
"15,1",298.86555555555555,19.8,35.6,0.6283987915407855
"15,1",299.86555555555555,19.8,35.6,0.6268882175226587
"15,1",300.86555555555555,20.0,35.3,0.6268882175226587
"15,1",301.86555555555555,20.0,35.3,0.6268882175226587
"15,1",302.86555555555555,20.0,35.3,0.6253776435045317
"15,1",303.86555555555555,20.1,35.1,0.6253776435045317
"15,1",304.86555555555555,20.0,35.2,0.6253776435045317
"15,1",305.8672222222222,19.7,35.7,0.6238670694864048
"15,1",306.86555555555555,19.7,35.7,0.6238670694864048
"15,1",307.86555555555555,20.0,34.9,0.6238670694864048
"15,1",308.86555555555555,19.8,35.1,0.622356495468278
"15,1",309.86555555555555,20.0,34.6,0.622356495468278
"15,1",310.86555555555555,19.6,35.2,0.622356495468278
"15,1",311.86555555555555,19.6,35.1,0.620845921450151
"15,1",312.86555555555555,19.3,35.4,0.620845921450151
"15,1",313.86555555555555,19.2,35.4,0.620845921450151
"15,1",314.86555555555555,19.8,34.1,0.6193353474320241
"15,1",315.86555555555555,19.1,35.2,0.6193353474320241
"15,1",316.86555555555555,19.5,34.3,0.6193353474320241
"15,1",317.86555555555555,19.0,35.1,0.6178247734138973
"15,1",318.86555555555555,19.2,34.6,0.6178247734138973
"15,1",319.86555555555555,19.5,34.2,0.6178247734138973
"15,1",320.86555555555555,19.6,34.0,0.6163141993957704
"15,1",321.86555555555555,19.1,34.9,0.6163141993957704
"15,1",322.86555555555555,19.1,35.2,0.6163141993957704
"15,1",323.86555555555555,19.1,35.2,0.6148036253776435
"15,1",324.86555555555555,19.3,35.2,0.6148036253776435
"15,1",325.86555555555555,19.6,34.2,0.6148036253776435
"15,1",326.86555555555555,18.9,35.5,0.6148036253776435
"15,1",327.86555555555555,18.9,35.7,0.6132930513595166
"15,1",328.86555555555555,18.9,35.4,0.6132930513595166
"15,1",329.86555555555555,18.9,35.5,0.6132930513595166
"15,1",330.86555555555555,18.8,35.4,0.6132930513595166
"15,1",331.86555555555555,19.1,34.6,0.6117824773413897
"15,1",332.86555555555555,18.7,35.3,0.6117824773413897
"15,1",333.86555555555555,18.6,35.3,0.6102719033232629
"15,1",334.86555555555555,18.6,35.3,0.6102719033232629
"15,1",335.86555555555555,18.6,35.1,0.6102719033232629
"15,1",336.86555555555555,18.7,34.7,0.6102719033232629
"15,1",337.86555555555555,18.8,34.5,0.6087613293051359
"15,1",338.86555555555555,18.7,34.5,0.6087613293051359
"15,1",339.86555555555555,18.9,34.3,0.6087613293051359
"15,1",340.86555555555555,18.8,34.1,0.6072507552870091
"15,1",341.86555555555555,18.9,34.0,0.6072507552870091
"15,1",342.86555555555555,19.3,33.1,0.6072507552870091
"15,1",343.86555555555555,19.2,33.3,0.6072507552870091
"15,1",344.86555555555555,19.0,33.7,0.6057401812688822
"15,1",345.86555555555555,19.0,33.8,0.6057401812688822
"15,1",347.86555555555555,19.3,33.5,0.6057401812688822
"15,1",348.86555555555555,19.1,34.1,0.6042296072507553
"15,1",349.86555555555555,19.2,34.0,0.6042296072507553
"15,1",350.86555555555555,19.2,33.9,0.6042296072507553
"15,1",351.86555555555555,19.0,34.4,0.6027190332326284
"15,1",352.86555555555555,19.0,34.3,0.6027190332326284
"15,1",353.8666666666667,18.9,34.1,0.6027190332326284
"15,1",354.86555555555555,19.5,33.1,0.6027190332326284
"15,1",355.86555555555555,18.8,34.3,0.6012084592145015
"15,1",356.86555555555555,18.8,34.1,0.6012084592145015
"15,1",357.86555555555555,18.7,34.2,0.6012084592145015
"15,1",358.86555555555555,18.6,34.3,0.6012084592145015
"15,1",359.86555555555555,18.5,34.3,0.5996978851963746
"15,1",360.86555555555555,18.5,34.0,0.5996978851963746
"15,1",361.86555555555555,18.4,34.1,0.5996978851963746
"15,1",362.86555555555555,18.3,34.1,0.5996978851963746
"15,1",363.86555555555555,18.3,34.0,0.5981873111782477
"15,1",364.86555555555555,18.2,34.0,0.5981873111782477
"15,1",365.86555555555555,18.1,33.9,0.5981873111782477
"15,1",366.86555555555555,18.3,33.5,0.5981873111782477
"15,1",367.86555555555555,18.1,33.8,0.5966767371601208
"15,1",368.86555555555555,18.1,33.8,0.5966767371601208
"15,1",369.86555555555555,18.5,33.0,0.5966767371601208
"15,1",370.86555555555555,18.3,33.5,0.5966767371601208
"15,1",371.86555555555555,18.3,33.8,0.595166163141994
"15,1",372.86555555555555,18.5,33.0,0.595166163141994
"15,1",373.86555555555555,18.2,33.7,0.595166163141994
"15,1",374.86555555555555,18.2,33.9,0.595166163141994
"15,1",375.86555555555555,18.2,33.9,0.5936555891238671
"15,1",376.86555555555555,18.1,34.0,0.5936555891238671
"15,1",377.86555555555555,18.1,33.9,0.5936555891238671
"15,1",378.86555555555555,18.5,33.1,0.5936555891238671
"15,1",379.86555555555555,18.1,33.9,0.5936555891238671
"15,1",380.86555555555555,18.0,33.9,0.5921450151057401
"15,1",381.86555555555555,18.0,33.9,0.5921450151057401
"15,1",382.86555555555555,18.2,34.0,0.5921450151057401
"15,1",383.86555555555555,18.3,34.5,0.5921450151057401
"15,1",384.86555555555555,18.6,40.4,0.5906344410876133
"15,1",385.86555555555555,18.8,34.2,0.5906344410876133
"15,1",386.86555555555555,19.4,34.1,0.5906344410876133
"15,1",387.86555555555555,19.5,33.4,0.5906344410876133
"15,1",388.86555555555555,19.6,34.1,0.5891238670694864
"15,1",389.86555555555555,19.5,33.4,0.5891238670694864
"15,1",390.86555555555555,19.5,33.9,0.5891238670694864
"15,1",391.86555555555555,19.4,34.9,0.5891238670694864
"15,1",392.86555555555555,19.3,34.6,0.5891238670694864
"15,1",393.86555555555555,19.3,34.8,0.5876132930513596
"15,1",394.86555555555555,19.3,34.6,0.5876132930513596
"15,1",395.86555555555555,19.4,34.3,0.5876132930513596
"15,1",396.86555555555555,19.4,34.0,0.5876132930513596
"15,1",397.86555555555555,19.4,33.9,0.5876132930513596
"15,1",398.86555555555555,19.3,33.9,0.5876132930513596
"15,1",399.86555555555555,19.2,34.0,0.5861027190332326
"15,1",400.86555555555555,19.2,34.1,0.5861027190332326
"15,1",401.8666666666667,19.4,33.7,0.5861027190332326
"15,1",402.86555555555555,19.1,33.9,0.5861027190332326
"15,1",403.86555555555555,19.1,33.9,0.5861027190332326
"15,1",404.86555555555555,19.0,34.0,0.5845921450151057
"15,1",405.86555555555555,19.1,33.6,0.5845921450151057
"15,1",406.86555555555555,19.0,33.8,0.5845921450151057
"15,1",407.86555555555555,19.2,33.2,0.5845921450151057
"15,1",408.86555555555555,18.9,33.8,0.5845921450151057
"15,1",409.86555555555555,18.8,33.9,0.5830815709969789
"15,1",410.86555555555555,18.8,33.9,0.5830815709969789
"15,1",411.86555555555555,18.8,33.9,0.5830815709969789
"15,1",412.86555555555555,18.7,33.9,0.5830815709969789
"15,1",413.86555555555555,19.0,33.5,0.581570996978852
"15,1",414.86555555555555,18.8,33.9,0.581570996978852
"15,1",415.86555555555555,18.9,34.0,0.581570996978852
"15,1",416.86555555555555,19.0,33.9,0.581570996978852
"15,1",417.86555555555555,19.0,34.3,0.581570996978852
"15,1",418.86555555555555,19.1,34.4,0.581570996978852
"15,1",419.86555555555555,19.2,34.2,0.5800604229607251
"15,1",420.86555555555555,19.1,34.6,0.5800604229607251
"15,1",421.86555555555555,19.1,34.7,0.5800604229607251
"15,1",422.86555555555555,19.1,34.8,0.5800604229607251
"15,1",423.86555555555555,19.0,34.9,0.5800604229607251
"15,1",424.86555555555555,19.1,34.9,0.5800604229607251
"15,1",425.86555555555555,19.1,34.8,0.5800604229607251
"15,1",426.86555555555555,19.0,35.2,0.5785498489425982
"15,1",427.86555555555555,19.0,35.4,0.5785498489425982
"15,1",428.86555555555555,19.0,35.5,0.5785498489425982
"15,1",429.86555555555555,19.0,35.6,0.5785498489425982
"15,1",430.86555555555555,19.1,35.4,0.5785498489425982
"15,1",431.86555555555555,19.0,35.7,0.5770392749244713
"15,1",432.86555555555555,19.1,35.6,0.5770392749244713
"15,1",433.86555555555555,19.0,35.9,0.5770392749244713
"15,1",434.86555555555555,19.1,36.3,0.5770392749244713
"15,1",435.86555555555555,19.4,36.0,0.5770392749244713
"15,1",436.86555555555555,19.6,35.6,0.5770392749244713
"15,1",437.86555555555555,19.6,36.4,0.5770392749244713
"15,1",438.86555555555555,19.6,36.6,0.5755287009063444
"15,1",439.86555555555555,19.6,36.8,0.5755287009063444
"15,1",440.86555555555555,19.6,37.2,0.5755287009063444
"15,1",441.86555555555555,19.8,37.0,0.5755287009063444
"15,1",442.86555555555555,19.9,37.2,0.5755287009063444
"15,1",443.86555555555555,19.8,37.6,0.5755287009063444
"15,1",444.86555555555555,19.9,37.6,0.5755287009063444
"15,1",445.86555555555555,20.1,37.3,0.5740181268882175
"15,1",446.86555555555555,20.0,37.8,0.5740181268882175
"15,1",447.86555555555555,20.0,37.9,0.5740181268882175
"15,1",448.86555555555555,20.1,37.8,0.5740181268882175
"15,1",449.8666666666667,20.1,38.0,0.5740181268882175
"15,1",450.86555555555555,20.1,38.0,0.5740181268882175
"15,1",451.86555555555555,20.1,38.0,0.5740181268882175
"15,1",452.86555555555555,20.1,37.9,0.5740181268882175
"15,1",453.86555555555555,20.5,37.3,0.5740181268882175
"15,1",454.86555555555555,20.1,38.1,0.5725075528700906
"15,1",455.86555555555555,20.1,38.3,0.5725075528700906
"15,1",456.86555555555555,20.1,38.4,0.5725075528700906
"15,1",457.86555555555555,20.0,38.3,0.5725075528700906
"15,1",458.86555555555555,20.1,38.2,0.5725075528700906
"15,1",459.86555555555555,20.3,37.6,0.5725075528700906
