MAC,Unix_time_Stamp,Date,Temp,Temp_sym,Humidity,Humidity_sym,Pressure,Pressure_sym,IDs_1,ID_1,Weight_1,Wt_sym_1,IDs_2,ID_2,Weight_2,Wt_sym_2,IDs_3,ID_3,Weight_3,Wt_sym_3,IDs_4,ID_4,Weight_4,Wt_sym_4,IDs_5,ID_5,Weight_5,Wt_sym_5
7C:DF:A1:E0:91:AC,1698733801,2023-10-31T06:30:01Z,20.6,C,33.3,%,97.707,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698735601,2023-10-31T07:00:01Z,20.7,C,32.9,%,97.713,hPa,id,1,5,g,id,2,7,g,id,3,3,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698737401,2023-10-31T07:30:01Z,20.7,C,33.2,%,97.74,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698739201,2023-10-31T08:00:01Z,20.7,C,32.8,%,97.764,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698742801,2023-10-31T09:00:01Z,21.2,C,32.0,%,97.845,hPa,id,1,5,g,id,2,8,g,id,3,3,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698757201,2023-10-31T13:00:01Z,20.7,C,33.5,%,98.018,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698759001,2023-10-31T13:30:01Z,21.1,C,32.7,%,98.044,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698760801,2023-10-31T14:00:01Z,20.8,C,33.2,%,98.073,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698762601,2023-10-31T14:30:01Z,21.0,C,33.1,%,98.098,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698769801,2023-10-31T16:30:01Z,20.9,C,33.0,%,98.246,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698771601,2023-10-31T17:00:01Z,21.0,C,32.4,%,98.295,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698775201,2023-10-31T18:00:01Z,21.0,C,32.5,%,98.362,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698778801,2023-10-31T19:00:01Z,21.0,C,32.8,%,98.441,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698786001,2023-10-31T21:00:01Z,21.0,C,32.6,%,98.522,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698789601,2023-10-31T22:00:01Z,21.2,C,32.3,%,98.541,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698793201,2023-10-31T23:00:01Z,20.9,C,32.9,%,98.593,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698795001,2023-10-31T23:30:01Z,20.9,C,33.1,%,98.598,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698800401,2023-11-01T01:00:01Z,20.7,C,33.1,%,98.692,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698802201,2023-11-01T01:30:01Z,20.6,C,33.1,%,98.718,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698804001,2023-11-01T02:00:01Z,20.6,C,33.1,%,98.733,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698805801,2023-11-01T02:30:01Z,20.5,C,32.8,%,98.762,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698807601,2023-11-01T03:00:01Z,20.5,C,32.9,%,98.784,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698809401,2023-11-01T03:30:01Z,20.4,C,32.7,%,98.795,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698811201,2023-11-01T04:00:01Z,20.4,C,32.9,%,98.82,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698813001,2023-11-01T04:30:01Z,20.4,C,32.4,%,98.817,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698814801,2023-11-01T05:00:01Z,20.2,C,32.9,%,98.835,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698816601,2023-11-01T05:30:01Z,20.2,C,32.5,%,98.836,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698818401,2023-11-01T06:00:01Z,20.1,C,32.4,%,98.889,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698820201,2023-11-01T06:30:01Z,20.1,C,32.5,%,98.921,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698822001,2023-11-01T07:00:01Z,20.4,C,31.8,%,98.927,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698823801,2023-11-01T07:30:01Z,20.3,C,32.2,%,98.935,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698825601,2023-11-01T08:00:01Z,20.2,C,32.2,%,98.965,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698829201,2023-11-01T09:00:01Z,20.5,C,31.4,%,99.041,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698843601,2023-11-01T13:00:01Z,19.6,C,32.2,%,99.052,hPa,id,1,5,g,id,2,9,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698845401,2023-11-01T13:30:01Z,19.6,C,32.0,%,99.073,hPa,id,1,5,g,id,2,9,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698847201,2023-11-01T14:00:01Z,19.8,C,31.4,%,98.974,hPa,id,1,5,g,id,2,9,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698849001,2023-11-01T14:30:01Z,19.8,C,31.5,%,98.916,hPa,id,1,5,g,id,2,9,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698856201,2023-11-01T16:30:01Z,20.1,C,32.0,%,98.877,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698858001,2023-11-01T17:00:01Z,20.1,C,32.2,%,98.913,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698861601,2023-11-01T18:00:01Z,20.2,C,32.2,%,98.792,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698865201,2023-11-01T19:00:01Z,20.2,C,32.0,%,98.718,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698872401,2023-11-01T21:00:01Z,21.0,C,31.5,%,98.654,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698876001,2023-11-01T22:00:01Z,20.6,C,32.0,%,98.665,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698879601,2023-11-01T23:00:01Z,20.8,C,31.9,%,98.647,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698881401,2023-11-01T23:30:01Z,20.7,C,32.1,%,98.625,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698886801,2023-11-02T01:00:01Z,20.5,C,32.1,%,98.544,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698888601,2023-11-02T01:30:01Z,20.5,C,32.3,%,98.494,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698890401,2023-11-02T02:00:01Z,20.9,C,31.3,%,98.402,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698892201,2023-11-02T02:30:01Z,20.4,C,32.2,%,98.515,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698894001,2023-11-02T03:00:01Z,20.2,C,32.4,%,98.509,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698895801,2023-11-02T03:30:01Z,20.2,C,32.3,%,98.48,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698897601,2023-11-02T04:00:01Z,20.3,C,31.9,%,98.44,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698899401,2023-11-02T04:30:01Z,20.2,C,32.0,%,98.459,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698901201,2023-11-02T05:00:01Z,20.0,C,32.0,%,98.44,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698903001,2023-11-02T05:30:01Z,20.0,C,32.1,%,98.438,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698904801,2023-11-02T06:00:01Z,20.0,C,31.9,%,98.485,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698906601,2023-11-02T06:30:01Z,20.0,C,31.7,%,98.49,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698908401,2023-11-02T07:00:01Z,20.2,C,31.5,%,98.504,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698910201,2023-11-02T07:30:01Z,20.0,C,31.7,%,98.535,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698912001,2023-11-02T08:00:01Z,20.0,C,31.7,%,98.566,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698915601,2023-11-02T09:00:01Z,20.0,C,31.6,%,98.64,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698930001,2023-11-02T13:00:01Z,20.2,C,31.3,%,98.944,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698931801,2023-11-02T13:30:01Z,20.1,C,31.2,%,98.961,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698933601,2023-11-02T14:00:01Z,20.2,C,31.2,%,98.999,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698935401,2023-11-02T14:30:01Z,20.2,C,31.3,%,99.033,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698942601,2023-11-02T16:30:01Z,20.6,C,33.4,%,99.164,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698944401,2023-11-02T17:00:01Z,20.8,C,32.3,%,99.192,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698948001,2023-11-02T18:00:01Z,21.6,C,33.5,%,99.279,hPa,id,1,4,g,id,2,6,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698951601,2023-11-02T19:00:01Z,23.0,C,35.1,%,99.388,hPa,id,1,4,g,id,2,5,g,id,3,4,g,id,4,4,g,id,5,6,g
7C:DF:A1:E0:91:AC,1698958801,2023-11-02T21:00:01Z,22.5,C,32.4,%,99.583,hPa,id,1,4,g,id,2,5,g,id,3,4,g,id,4,4,g,id,5,6,g
7C:DF:A1:E0:91:AC,1698962401,2023-11-02T22:00:01Z,21.8,C,32.7,%,99.639,hPa,id,1,5,g,id,2,6,g,id,3,4,g,id,4,3,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698966001,2023-11-02T23:00:01Z,21.7,C,32.4,%,99.659,hPa,id,1,5,g,id,2,6,g,id,3,4,g,id,4,3,g,id,5,6,g
7C:DF:A1:E0:91:AC,1698967801,2023-11-02T23:30:01Z,21.5,C,32.3,%,99.709,hPa,id,1,5,g,id,2,6,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698973201,2023-11-03T01:00:01Z,21.3,C,31.8,%,99.827,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698975001,2023-11-03T01:30:01Z,21.4,C,31.5,%,99.84,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698976801,2023-11-03T02:00:01Z,21.1,C,31.7,%,99.84,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698978601,2023-11-03T02:30:01Z,21.0,C,31.8,%,99.863,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698980401,2023-11-03T03:00:01Z,21.0,C,31.7,%,99.882,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698982201,2023-11-03T03:30:01Z,21.3,C,30.8,%,99.907,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698984001,2023-11-03T04:00:01Z,20.8,C,31.6,%,99.897,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698985801,2023-11-03T04:30:01Z,20.8,C,31.3,%,99.927,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698987601,2023-11-03T05:00:01Z,20.7,C,31.2,%,99.928,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698989401,2023-11-03T05:30:01Z,20.6,C,31.3,%,99.959,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698991201,2023-11-03T06:00:01Z,20.6,C,31.2,%,99.991,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698993001,2023-11-03T06:30:01Z,20.6,C,31.1,%,100.008,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698994801,2023-11-03T07:00:01Z,20.6,C,31.3,%,100.016,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698996601,2023-11-03T07:30:01Z,20.5,C,31.4,%,100.032,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1698998401,2023-11-03T08:00:01Z,20.8,C,31.3,%,100.044,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699002001,2023-11-03T09:00:01Z,20.4,C,33.1,%,100.109,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699016401,2023-11-03T13:00:01Z,20.2,C,33.7,%,100.2,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699018201,2023-11-03T13:30:01Z,20.2,C,33.8,%,100.211,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699020001,2023-11-03T14:00:01Z,20.4,C,33.4,%,100.216,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699021801,2023-11-03T14:30:01Z,20.3,C,33.6,%,100.2,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,0,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699029001,2023-11-03T16:30:01Z,20.5,C,33.5,%,100.157,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699030801,2023-11-03T17:00:01Z,20.5,C,33.5,%,100.16,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699034401,2023-11-03T18:00:01Z,20.6,C,33.5,%,100.151,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699038001,2023-11-03T19:00:01Z,20.7,C,33.4,%,100.127,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699045201,2023-11-03T21:00:01Z,21.2,C,32.6,%,100.113,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699048801,2023-11-03T22:00:01Z,21.0,C,32.7,%,100.074,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699052401,2023-11-03T23:00:01Z,21.0,C,32.8,%,100.089,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699054201,2023-11-03T23:30:01Z,20.9,C,33.0,%,100.032,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699059601,2023-11-04T01:00:01Z,21.0,C,32.5,%,99.912,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699061401,2023-11-04T01:30:01Z,21.0,C,32.6,%,99.915,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699063201,2023-11-04T02:00:01Z,21.0,C,32.6,%,99.865,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699065001,2023-11-04T02:30:01Z,21.0,C,32.5,%,99.794,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699066801,2023-11-04T03:00:01Z,21.0,C,32.4,%,99.754,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699068601,2023-11-04T03:30:01Z,21.0,C,32.3,%,99.71,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699070401,2023-11-04T04:00:01Z,20.9,C,32.5,%,99.643,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699072201,2023-11-04T04:30:01Z,20.9,C,32.5,%,99.591,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699074001,2023-11-04T05:00:01Z,20.9,C,32.4,%,99.555,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699075801,2023-11-04T05:30:01Z,20.8,C,32.4,%,99.5,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699077601,2023-11-04T06:00:01Z,20.9,C,32.3,%,99.45,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699079401,2023-11-04T06:30:01Z,20.8,C,32.5,%,99.4,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699081201,2023-11-04T07:00:01Z,20.9,C,32.0,%,99.34,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699083001,2023-11-04T07:30:01Z,20.8,C,32.1,%,99.29,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699084801,2023-11-04T08:00:01Z,20.7,C,32.0,%,99.237,hPa,id,1,5,g,id,2,8,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699088401,2023-11-04T09:00:01Z,21.2,C,31.0,%,99.218,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,1,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699102801,2023-11-04T13:00:01Z,21.3,C,33.3,%,98.695,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699104601,2023-11-04T13:30:01Z,21.8,C,32.8,%,98.682,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699106401,2023-11-04T14:00:01Z,21.5,C,35.3,%,98.693,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699108201,2023-11-04T14:30:01Z,22.0,C,34.5,%,98.663,hPa,id,1,4,g,id,2,6,g,id,3,4,g,id,4,3,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699115401,2023-11-04T16:30:01Z,22.8,C,33.5,%,98.685,hPa,id,1,4,g,id,2,5,g,id,3,4,g,id,4,4,g,id,5,6,g
7C:DF:A1:E0:91:AC,1699117201,2023-11-04T17:00:01Z,22.9,C,34.1,%,98.724,hPa,id,1,5,g,id,2,5,g,id,3,4,g,id,4,4,g,id,5,6,g
7C:DF:A1:E0:91:AC,1699120801,2023-11-04T18:00:01Z,22.7,C,33.9,%,98.778,hPa,id,1,5,g,id,2,5,g,id,3,4,g,id,4,5,g,id,5,6,g
7C:DF:A1:E0:91:AC,1699124401,2023-11-04T19:00:01Z,22.5,C,33.5,%,98.87,hPa,id,1,5,g,id,2,5,g,id,3,4,g,id,4,4,g,id,5,6,g
7C:DF:A1:E0:91:AC,1699131601,2023-11-04T21:00:01Z,22.3,C,33.6,%,98.938,hPa,id,1,5,g,id,2,5,g,id,3,4,g,id,4,4,g,id,5,6,g
7C:DF:A1:E0:91:AC,1699135201,2023-11-04T22:00:01Z,22.3,C,33.3,%,98.975,hPa,id,1,5,g,id,2,6,g,id,3,4,g,id,4,4,g,id,5,6,g
7C:DF:A1:E0:91:AC,1699138801,2023-11-04T23:00:01Z,22.2,C,33.3,%,99.006,hPa,id,1,5,g,id,2,6,g,id,3,4,g,id,4,4,g,id,5,6,g
7C:DF:A1:E0:91:AC,1699140601,2023-11-04T23:30:01Z,22.1,C,33.2,%,99.022,hPa,id,1,5,g,id,2,6,g,id,3,4,g,id,4,3,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699146000,2023-11-05T01:00:00Z,21.9,C,33.3,%,99.035,hPa,id,1,5,g,id,2,6,g,id,3,4,g,id,4,3,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699147800,2023-11-05T01:30:00Z,21.8,C,33.1,%,99.031,hPa,id,1,5,g,id,2,6,g,id,3,4,g,id,4,3,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699149600,2023-11-05T02:00:00Z,21.7,C,32.8,%,99.011,hPa,id,1,5,g,id,2,6,g,id,3,4,g,id,4,3,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699151400,2023-11-05T02:30:00Z,21.6,C,33.0,%,99.0,hPa,id,1,5,g,id,2,6,g,id,3,4,g,id,4,3,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699153200,2023-11-05T03:00:00Z,21.6,C,32.8,%,98.984,hPa,id,1,5,g,id,2,6,g,id,3,4,g,id,4,3,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699155000,2023-11-05T03:30:00Z,21.5,C,32.6,%,99.001,hPa,id,1,5,g,id,2,6,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699156800,2023-11-05T04:00:00Z,21.4,C,32.7,%,98.987,hPa,id,1,5,g,id,2,6,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699158600,2023-11-05T04:30:00Z,21.3,C,32.5,%,98.966,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699160400,2023-11-05T05:00:00Z,21.4,C,32.5,%,98.956,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699162200,2023-11-05T05:30:00Z,21.2,C,32.4,%,98.951,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699164000,2023-11-05T06:00:00Z,21.1,C,32.3,%,98.94,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699165800,2023-11-05T06:30:00Z,21.0,C,32.5,%,98.924,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
7C:DF:A1:E0:91:AC,1699167600,2023-11-05T07:00:00Z,21.3,C,31.5,%,98.928,hPa,id,1,5,g,id,2,7,g,id,3,4,g,id,4,2,g,id,5,7,g
